# Swift-BAT daily average light curve for 1A 0535+262                   
# Generated Wed Jul 14 11:05:52 UTC 2021
#
#     TIME           RATE          ERROR      YEAR          DAY     STAT_ERR        SYS_ERR   DATA_FLAG   TIMEDEL_EXPO     TIMEDEL_CODED  TIMEDEL_DITHERED
#       d        count/cm^2/s   count/cm^2/s   yr            d    count/cm^2/s   count/cm^2/s                s              s              s
      58916       0.00368246     0.00223058   2020          68     0.00190655     0.00012889      0    6592.00000000  2864.75000000     0.00000000
      58917      -0.00171360     0.00270436   2020          69     0.00231481    -0.00005998      0    3336.00000000  1780.50000000     0.00000000
      58918      -0.00190955     0.00175975   2020          70     0.00150555    -0.00006683      0    5520.00000000  4349.81250000   680.00000000
      58919       0.00108604     0.00206904   2020          71     0.00177114     0.00003801      0    5112.00000000  3458.98437500   976.00000000
      58920       0.00306850     0.00224559   2020          72     0.00192039     0.00010740      0    7736.00000000  3536.95312500  1032.00000000
      58921       0.00036029     0.00169484   2020          73     0.00145102     0.00001261      0    7280.00000000  5078.18750000  1088.00000000
      58922      -0.00084629     0.00153677   2020          74     0.00131548    -0.00002962      0   17440.00000000  7310.57812262  7352.00000000
      58923       0.00172977     0.00241636   2020          75     0.00206815     0.00006054      0    6360.00000000  2716.32812500  1960.00000000
      58924       0.00191243     0.00158412   2020          76     0.00135506     0.00006694      0   11816.00000000  5654.43750000  2184.00000000
      58925       0.00330803     0.00181291   2020          77     0.00154898     0.00011578      0    7088.00000000  4157.95312500   472.00000000
      58926       0.00160946     0.00139159   2020          78     0.00119045     0.00005633      0    9936.00000000  6467.09375000     0.00000000
      58927       0.00125824     0.00168066   2020          79     0.00143843     0.00004404      0   11696.00000000  5919.53125000  3400.00000000
      58928       0.00114587     0.00128077   2020          80     0.00109601     0.00004011      0   21096.00000000  9656.48437500  6024.00000000
      58929       0.00340065     0.00152684   2020          81     0.00130325     0.00011902      0   12032.00000000  6127.82812500  2792.00000000
      58930       0.00089830     0.00157797   2020          82     0.00135073     0.00003144      0   12808.00000000  5708.37500000  3352.00000000
      58931       0.00046955     0.00147470   2020          83     0.00126250     0.00001643      0   13032.00000000  7005.65625000   128.00000000
      58932       0.00504838     0.00145687   2020          84     0.00123811     0.00017669      0   16824.00000000  8195.64062500  1792.00000000
      58933       0.00499865     0.00201368   2020          85     0.00171752     0.00017495      0   11168.00000000  3988.29687500     0.00000000
      58934       0.00469649     0.00147560   2020          86     0.00125549     0.00016438      0   16736.00000000  7010.32812500  2056.00000000
      58935       0.00316780     0.00149706   2020          87     0.00127821     0.00011087      0   19536.00000000  7352.64062500  1832.00000000
      58936       0.00694741     0.00177756   2020          88     0.00150758     0.00024316      0   14672.00000000  5395.76562500   256.00000000
      58937       0.00400803     0.00177920   2020          89     0.00151854     0.00014028      0   13640.00000000  5218.95315456  1688.00000000
      58938       0.00356580     0.00186639   2020          90     0.00159436     0.00012480      0   13416.00000000  6327.81250000  2384.00000000
      58939       0.00403605     0.00293497   2020          91     0.00250990     0.00014126      0    3176.00000000  1741.31250000     0.00000000
      58940       0.00400331     0.00161749   2020          92     0.00137963     0.00014012      0   10112.00000000  6189.59375000  1808.00000000
      58941       0.00332743     0.00124570   2020          93     0.00106186     0.00011646      0   14472.00000000 10230.94334602  1472.00000000
      58942       0.00705004     0.00185312   2020          94     0.00157245     0.00024675      0    8624.00000000  5774.68750000  1888.00000000
      58943       0.01993549     0.00210606   2020          95     0.00170130     0.00069774      0    6616.00000000  4719.31250000  2832.00000000
      58944       0.03281231     0.00233860   2020          96     0.00174418     0.00114843      0    6760.00000000  3730.87500000  1568.00000000
      58945       0.04602034     0.00328910   2020          97     0.00245523     0.00161071      0    2816.00000000  1941.75000000  1248.00000000
      58946       0.04691074     0.00364900   2020          98     0.00279003     0.00164188      0    1392.00000000  1323.75000000     0.00000000
      58947       0.05250457     0.00357169   2020          99     0.00262215     0.00183766      0    4640.00000000  2452.15625000   760.00000000
      58948       0.04524492     0.00806494   2020         100     0.00677050     0.00158357      0    1008.00000000   408.25000000     0.00000000
      58949       0.04163706     0.00213750   2020         101     0.00133880     0.00145730      0    9352.00000000  8644.87500000  1128.00000000
      58950       0.03722514     0.00411859   2020         102     0.00334510     0.00130288      0    1432.00000000  1210.25000000   912.00000000
      58951       0.02604179     0.00199055   2020         103     0.00151508     0.00091146      0    8840.00000000  5402.46875000  3968.00000000
      58952       0.01740686     0.00125121   2020         104     0.00093567     0.00060924      0   14864.00000000 11008.65625000  5000.00000000
      58953       0.01193097     0.00149799   2020         105     0.00123169     0.00041758      0   16792.00000000  9549.50000000  2928.00000000
      58954       0.00491855     0.00211931   2020         106     0.00180848     0.00017215      0    9040.00000000  4341.50000000  3184.00000000
      58955       0.00353609     0.00183867   2020         107     0.00157063     0.00012376      0    8736.00000000  4341.90625000  1056.00000000
      58956       0.00709726     0.00146365   2020         108     0.00123494     0.00024840      0   13024.00000000  7786.59375000  1096.00000000
      58957       0.00326309     0.00134314   2020         109     0.00114579     0.00011421      0    9840.00000000  6556.65625000  1616.00000000
      58958      -0.00003350     0.00121952   2020         110     0.00104411    -0.00000117      0   12696.00000000 10734.00000000  2288.00000000
      58959      -0.00242599     0.00153417   2020         111     0.00131149    -0.00008491      0    5528.00000000  4612.81250000  2328.00000000
      58960       0.00229819     0.00121969   2020         112     0.00104198     0.00008044      0   11856.00000000  9748.93750000   640.00000000
      58961       0.00309312     0.00130495   2020         113     0.00111340     0.00010826      0    9344.00000000  8003.50000000     0.00000000
      58962       0.00006434     0.00123692   2020         114     0.00105901     0.00000225      0   14648.00000000  9294.26562500  1320.00000000
      58963       0.00024757     0.00134747   2020         115     0.00115363     0.00000867      0   10632.00000000  6794.25000000  1064.00000000
      58964       0.00199079     0.00149021   2020         116     0.00127447     0.00006968      0   17616.00000000 10115.07812500     0.00000000
      58965       0.00136898     0.00183005   2020         117     0.00156629     0.00004791      0   11512.00000000  5346.37500000     0.00000000
      58966       0.00363431     0.00206267   2020         118     0.00176262     0.00012720      0   12016.00000000  4665.73437500   640.00000000
      58967      -0.00033157     0.00297907   2020         119     0.00255056    -0.00001160      0    8456.00000000  2643.04687500   640.00000000
      58968       0.00469203     0.00196742   2020         120     0.00167856     0.00016422      0   13480.00000000  4631.95312500  2560.00000000
      58969       0.00031572     0.00114719   2020         121     0.00098214     0.00001105      0   13504.00000000 12134.12500000  3224.00000000
      58970       0.00051914     0.00152396   2020         122     0.00130467     0.00001817      0    9512.00000000  5970.87500000   448.00000000
      58971       0.00209345     0.00124204   2020         123     0.00106154     0.00007327      0   11584.00000000  9048.25000000   768.00000000
      58972       0.00070096     0.00131219   2020         124     0.00112326     0.00002453      0   10400.00000000  8195.93750000   192.00000000
      58973      -0.00158214     0.00151194   2020         125     0.00129360    -0.00005537      0    5856.00000000  5450.09375000   768.00000000
      58974       0.00089087     0.00140887   2020         126     0.00120593     0.00003118      0    7704.00000000  5932.37500000     0.00000000
      58975      -0.00048977     0.00131152   2020         127     0.00112278    -0.00001714      0    6064.00000000  5837.81250000  1272.00000000
      58976      -0.00094583     0.00156815   2020         128     0.00134230    -0.00003310      0    7528.00000000  4832.89062500  1992.00000000
      58977      -0.00167679     0.00247877   2020         129     0.00212164    -0.00005869      0    4136.00000000  1895.21875000   704.00000000
      58978      -0.00222975     0.00257280   2020         130     0.00220173    -0.00007804      0    3384.00000000  1829.31250000  1328.00000000
      58979       0.00509788     0.00161128   2020         131     0.00137104     0.00017843      0    6136.00000000  4328.50000000  1024.00000000
      58980       0.00061905     0.00138170   2020         132     0.00118282     0.00002167      0    7704.00000000  5063.56250000   736.00000000
      58981      -0.00926617     0.01921086   2020         133     0.01644531    -0.00032432      3     432.00000000    68.57813215   432.00000000
      58982       0.00014606     0.00340567   2020         134     0.00291581     0.00000511      0    2928.00000000  1203.31250000   744.00000000
      58983       0.00514125     0.00189859   2020         135     0.00161819     0.00017994      0    3944.00000000  2283.06250000   512.00000000
      58984      -0.00384877     0.00482035   2020         136     0.00412540    -0.00013471      0     576.00000000   337.50000000     0.00000000
      58985       0.00086099     0.00206513   2020         137     0.00176790     0.00003013      0    4496.00000000  2215.75000000     0.00000000
      58986       0.00194599     0.00216781   2020         138     0.00185508     0.00006811      0    3504.00000000  2066.50000000     0.00000000
      58987       0.00054751     0.00605575   2020         139     0.00518469     0.00001916      0     512.00000000   188.62500000     0.00000000
      58988      -0.00089654     0.00342362   2020         140     0.00293106    -0.00003138      0    1688.00000000  1020.37500000   128.00000000
      58989       0.01231349     0.01235929   2020         141     0.01057515     0.00043097      0     272.00000000    62.18750000     0.00000000
      58990      -0.00051160     0.00441026   2020         142     0.00377588    -0.00001791      0    2864.00000000   565.37500000     0.00000000
      58991       0.01177474     0.00375948   2020         143     0.00319933     0.00041212      0    2896.00000000  1013.59375000     0.00000000
      58992       0.01251816     0.01688759   2020         144     0.01445369     0.00043814      3      64.00000000    18.75000000    64.00000000
      58993       0.03146434     0.02413838   2020         145     0.02064490     0.00110125      0     168.00000000    19.35937500     0.00000000
      58994      -0.01419187     0.01501103   2020         146     0.01284487    -0.00049672      3     192.00000000    34.87500000     0.00000000
      58995      -0.00204882     0.00879109   2020         147     0.00752636    -0.00007171      0     856.00000000   141.10937500     0.00000000
      58996      -0.00560878     0.00958530   2020         148     0.00820487    -0.00019631      0     720.00000000   130.78125000     0.00000000
      58997       0.01512088     0.00562673   2020         149     0.00479605     0.00052923      0    1624.00000000   357.53125000     0.00000000
      58998      -0.02575830     0.01652745   2020         150     0.01412914    -0.00090154      3     256.00000000    31.00000000     0.00000000
      58999       0.02034336     0.00998380   2020         151     0.00852601     0.00071202      0     552.00000000    85.48437500     0.00000000
      59000      -0.01047229     0.01163409   2020         152     0.00995575    -0.00036653      3     704.00000000    89.37500000     0.00000000
      59001      -0.01160914     0.02029725   2020         153     0.01737430    -0.00040632      3     944.00000000   112.46875000     0.00000000
      59026       0.00163537     0.00978831   2020         178     0.00838026     0.00005724      0    1968.00000000   265.18750000     0.00000000
      59027       0.00314581     0.01066583   2020         179     0.00913122     0.00011010      3     896.00000000   114.37500000     0.00000000
      59028       0.00498553     0.00667200   2020         180     0.00571037     0.00017449      0    2392.00000000   362.18750000   768.00000000
      59029       0.00072452     0.00622361   2020         181     0.00532839     0.00002536      0    2496.00000000   471.68750000     0.00000000
      59030      -0.00849417     0.01078644   2020         182     0.00923146    -0.00029730      3    1696.00000000   301.37500000     0.00000000
      59031      -0.00530208     0.00486903   2020         183     0.00416567    -0.00018557      0    5048.00000000   955.58203185  1032.00000000
      59032      -0.00388469     0.00449605   2020         184     0.00384760    -0.00013596      0    3448.00000000   680.59375000     0.00000000
      59033       0.00334295     0.00630022   2020         185     0.00539309     0.00011700      0    2632.00000000   502.54687500     0.00000000
      59034       0.00220237     0.00331627   2020         186     0.00283850     0.00007708      0    5768.00000000  1363.79687500  1224.00000000
      59035       0.00623675     0.00409640   2020         187     0.00350221     0.00021829      0    4568.00000000  1095.93750000   512.00000000
      59036       0.00035620     0.00389956   2020         188     0.00333865     0.00001247      0    4728.00000000  1005.14062500   960.00000000
      59037       0.01004851     0.01158477   2020         189     0.00991390     0.00035170      0     512.00000000   108.00000000     0.00000000
      59038       0.00409605     0.00344719   2020         190     0.00294881     0.00014336      0    4344.00000000  1209.81250000  1536.00000000
      59039       0.00614557     0.00291979   2020         191     0.00249303     0.00021509      0    4728.00000000  1959.81250000  2888.00000000
      59040       0.00496277     0.00192914   2020         192     0.00164495     0.00017370      0   13816.00000000  4686.31250000   656.00000000
      59041       0.00738878     0.00270958   2020         193     0.00230926     0.00025861      0    5688.00000000  2001.06250000     0.00000000
      59042       0.00600969     0.00283104   2020         194     0.00241714     0.00021034      0    4384.00000000  1843.84375000    64.00000000
      59043       0.00321618     0.00346358   2020         195     0.00296383     0.00011257      0    1960.00000000   904.93750000   256.00000000
      59044       0.01393458     0.00295892   2020         196     0.00249867     0.00048771      0    2960.00000000  1433.50000000     0.00000000
      59045       0.01089338     0.02377804   2020         197     0.02035529     0.00038127      3    1088.00000000   544.00000000     0.00000000
      59046       0.01994847     0.00457707   2020         198     0.00387286     0.00069820      0    1520.00000000   785.25000000     0.00000000
      59047       0.03291246     0.00503470   2020         199     0.00419619     0.00115194      0    1872.00000000   726.43750000     0.00000000
      59048       0.02943178     0.00361669   2020         200     0.00296823     0.00103011      0    3632.00000000  1699.87500000     0.00000000
      59049       0.03322106     0.00253155   2020         201     0.00192528     0.00116274      0    5760.00000000  3125.56250000  2680.00000000
      59050       0.04777924     0.00422880   2020         202     0.00332543     0.00167227      0    2144.00000000  1318.81250000     0.00000000
      59051       0.09252243     0.00573665   2020         203     0.00405416     0.00323829      0    2704.00000000  1008.12500000   328.00000000
      59052       0.08228816     0.01484133   2020         204     0.01246506     0.00288009      0     440.00000000    95.87500000     0.00000000
      59053       0.10107176     0.00713378   2020         205     0.00530385     0.00353751      0    1024.00000000   632.00000000     0.00000000
      59054       0.13526219     0.00539813   2020         206     0.00222065     0.00473418      0    3360.00000000  2682.81250000   504.00000000
      59055       0.14187879     0.00589964   2020         207     0.00272725     0.00496576      0    2296.00000000  1794.75000000    64.00000000
      59056       0.12128184     0.00514555   2020         208     0.00248992     0.00424486      0    2712.00000000  2444.37500000     0.00000000
      59057       0.09751432     0.00393589   2020         209     0.00167830     0.00341300      0    7576.00000000  5386.31250000     0.00000000
      59058       0.07380132     0.00804669   2020         210     0.00652469     0.00258305      0     624.00000000   382.75000000   320.00000000
      59059       0.05519154     0.00301396   2020         211     0.00198078     0.00193170      0    5624.00000000  3145.34375000     0.00000000
      59060       0.05093354     0.00253224   2020         212     0.00153974     0.00178267      0    6976.00000000  5552.87500000   128.00000000
      59061       0.03390544     0.00192150   2020         213     0.00129390     0.00118669      0    6160.00000000  5620.75000000     0.00000000
      59062       0.02547534     0.00161692   2020         214     0.00115484     0.00089164      0    7264.00000000  7017.50000000   712.00000000
      59063       0.01858322     0.00140870   2020         215     0.00106983     0.00065041      0   10472.00000000  8944.42187500  1840.00000000
      59064       0.01288362     0.00163936   2020         216     0.00134942     0.00045093      0    5880.00000000  5641.62500000  1568.00000000
      59065       0.01125816     0.00124902   2020         217     0.00101475     0.00039404      0    8160.00000000  7865.50000000  3552.00000000
      59066       0.00648112     0.00128129   2020         218     0.00107967     0.00022684      0    6184.00000000  6256.87500000     0.00000000
      59067       0.00116154     0.00215876   2020         219     0.00184793     0.00004065      0    1872.00000000  1521.06250000   208.00000000
      59068       0.00298349     0.00350811   2020         220     0.00300219     0.00010442      0     680.00000000   680.00000000     0.00000000
      59069       0.00421567     0.00154344   2020         221     0.00131539     0.00014755      0    5608.00000000  3957.62500000     0.00000000
      59070       0.00507683     0.00137912   2020         222     0.00117091     0.00017769      0    4336.00000000  4290.50000000   784.00000000
      59071      -0.00559240     0.01176012   2020         223     0.01006720    -0.00019573      3     320.00000000    88.75000000     0.00000000
      59073       0.00205431     0.00119328   2020         225     0.00101979     0.00007190      0    6616.00000000  6427.87500000     0.00000000
      59074       0.00131301     0.00120840   2020         226     0.00103384     0.00004596      0   10992.00000000  8196.62500000   512.00000000
      59075       0.00082232     0.00187757   2020         227     0.00160732     0.00002878      0    4624.00000000  3080.25000000     0.00000000
      59076       0.00207574     0.00142818   2020         228     0.00122117     0.00007265      0    7464.00000000  5105.31250000     0.00000000
      59077       0.00244743     0.00114946   2020         229     0.00098139     0.00008566      0   10048.00000000  6969.75000000     0.00000000
      59078       0.00195819     0.00162303   2020         230     0.00138834     0.00006854      0    5056.00000000  3594.92187500   584.00000000
      59079       0.00226255     0.00116547   2020         231     0.00099553     0.00007919      0    8056.00000000  6845.53125000     0.00000000
      59080       0.00212829     0.00118704   2020         232     0.00101430     0.00007449      0   10808.00000000  7158.62500000     0.00000000
      59081      -0.00039617     0.00141543   2020         233     0.00121178    -0.00001387      0    8296.00000000  5737.21875000     0.00000000
      59082      -0.00143067     0.00182165   2020         234     0.00155904    -0.00005007      0    6872.00000000  3847.14062500     0.00000000
      59083       0.00318799     0.00181014   2020         235     0.00154683     0.00011158      0    6472.00000000  4110.87500000     0.00000000
      59084       0.00094395     0.00127889   2020         236     0.00109457     0.00003304      0   10384.00000000  8129.18750000     0.00000000
      59085       0.00416455     0.00204565   2020         237     0.00174696     0.00014576      0    8624.00000000  3667.71875000   512.00000000
      59086       0.00142303     0.00227722   2020         238     0.00194921     0.00004981      0    2840.00000000  2142.28125000     0.00000000
      59087       0.00258732     0.00212568   2020         239     0.00181828     0.00009056      0    5584.00000000  3379.14062500     0.00000000
      59088       0.00334480     0.00210798   2020         240     0.00180199     0.00011707      0    6584.00000000  3531.03125000     0.00000000
      59089      -0.00479681     0.00270306   2020         241     0.00230980    -0.00016789      0    6184.00000000  2374.32024574  1368.00000000
      59090       0.00017004     0.00165875   2020         242     0.00142015     0.00000595      0    7528.00000000  4625.18750000     0.00000000
      59091       0.00064304     0.00235271   2020         243     0.00201421     0.00002251      0    4656.00000000  1864.60548878   144.00000000
      59092       0.00186434     0.00244007   2020         244     0.00208836     0.00006525      0    1880.00000000  1881.37500000     0.00000000
      59093       0.00077852     0.00734781   2020         245     0.00629089     0.00002725      0    1064.00000000   294.50000000     0.00000000
      59094       0.00036367     0.00203760   2020         246     0.00174449     0.00001273      0    3616.00000000  2749.37500000    64.00000000
      59095       0.00076555     0.00214040   2020         247     0.00183239     0.00002679      0    3328.00000000  2667.59374714   704.00000000
      59096       0.00201597     0.00327440   2020         248     0.00280277     0.00007056      0    1016.00000000  1002.12500000     0.00000000
      59097       0.00274925     0.00221387   2020         249     0.00189365     0.00009622      0    5480.00000000  2870.60937500   160.00000000
      59098       0.00093933     0.00155373   2020         250     0.00132995     0.00003288      0   10488.00000000  6312.87500000     0.00000000
      59099      -0.00337927     0.00144177   2020         251     0.00123023    -0.00011827      0   11480.00000000  9223.96875000     0.00000000
      59100      -0.00011270     0.00155263   2020         252     0.00132930    -0.00000394      0    6824.00000000  5180.75000000   768.00000000
      59101       0.00415957     0.00271592   2020         253     0.00232193     0.00014558      0    4928.00000000  2239.53909302     0.00000000
      59102       0.00591734     0.00303423   2020         254     0.00259174     0.00020711      0    2392.00000000  1472.81250000     0.00000000
      59103      -0.00151267     0.00202068   2020         255     0.00172944    -0.00005294      0    5744.00000000  2739.75000000   640.00000000
      59104       0.00281796     0.00148202   2020         256     0.00126604     0.00009863      0    7424.00000000  6217.68750000   960.00000000
      59105       0.00091034     0.00192549   2020         257     0.00164831     0.00003186      0    3312.00000000  2783.25000000     0.00000000
      59106      -0.00202570     0.00159351   2020         258     0.00136295    -0.00007090      0    4680.00000000  4207.25000000     0.00000000
      59107       0.00343016     0.00285225   2020         259     0.00243983     0.00012006      0    2608.00000000  1426.75000000     0.00000000
      59108       0.00106419     0.00198078   2020         260     0.00169557     0.00003725      0    5936.00000000  2728.65625000     0.00000000
      59109      -0.00318778     0.00194210   2020         261     0.00166001    -0.00011157      0    5272.00000000  4251.43750000   704.00000000
      59110       0.00105146     0.00221567   2020         262     0.00189672     0.00003680      0    4008.00000000  2480.37500000   768.00000000
      59111       0.00416907     0.00166660   2020         263     0.00142140     0.00014592      0    5256.00000000  3978.93750000   704.00000000
      59112       0.00057358     0.00242044   2020         264     0.00207222     0.00002008      0    4240.00000000  2581.25000000  1600.00000000
      59113       0.00037243     0.00191326   2020         265     0.00163803     0.00001304      0    3184.00000000  2660.50000000   320.00000000
      59114       0.00348962     0.00284723   2020         266     0.00243545     0.00012214      0    3104.00000000  1639.81250000     0.00000000
      59115      -0.00070637     0.00229860   2020         267     0.00196787    -0.00002472      0    3376.00000000  2341.25000000     0.00000000
      59116       0.00183766     0.00247066   2020         268     0.00211457     0.00006432      0    2128.00000000  1907.18750000    64.00000000
      59117       0.00007218     0.00341089   2020         269     0.00292028     0.00000253      0    3096.00000000  1331.93750000     0.00000000
      59118      -0.00251710     0.00133230   2020         270     0.00113817    -0.00008810      0   13056.00000000  8308.59375000  1816.00000000
      59119       0.00265227     0.00163203   2020         271     0.00139502     0.00009283      0    8136.00000000  5371.25000000     0.00000000
      59120       0.00046751     0.00248037   2020         272     0.00212355     0.00001636      0    9992.00000000  3460.18753397     0.00000000
      59121      -0.00355111     0.00262884   2020         273     0.00224820    -0.00012429      0    5792.00000000  2419.17187500   456.00000000
      59122      -0.00258010     0.00234394   2020         274     0.00200531    -0.00009030      0    8168.00000000  2898.57811964     0.00000000
      59123      -0.00006885     0.00188152   2020         275     0.00161089    -0.00000241      0   12424.00000000  5673.43750000   856.00000000
      59124       0.00071928     0.00161346   2020         276     0.00138122     0.00002517      0   10872.00000000  6177.31250000     0.00000000
      59125      -0.00014013     0.00168335   2020         277     0.00144122    -0.00000490      0    7664.00000000  5278.62500000     0.00000000
      59126       0.00138030     0.00172694   2020         278     0.00147797     0.00004831      0    8312.00000000  4757.67963171   384.00000000
      59127      -0.00030110     0.00169193   2020         279     0.00144854    -0.00001054      0   10856.00000000  5634.09375000  1808.00000000
      59128       0.00532294     0.00210972   2020         280     0.00179921     0.00018630      0    8272.00000000  3888.81250000   936.00000000
      59129      -0.00062019     0.00230071   2020         281     0.00196970    -0.00002171      0    7960.00000000  3375.31250000     0.00000000
      59130       0.00262525     0.00368074   2020         282     0.00315034     0.00009188      0    4504.00000000  1545.40625000     0.00000000
      59131       0.00350653     0.00228206   2020         283     0.00195099     0.00012273      0    9032.00000000  3608.49414492     0.00000000
      59132       0.00185927     0.00181743   2020         284     0.00155502     0.00006507      0    8912.00000000  5614.75000000  1480.00000000
      59133       0.00226020     0.00128073   2020         285     0.00109443     0.00007911      0   12160.00000000  9165.87500000  1856.00000000
      59134       0.00071514     0.00153881   2020         286     0.00131730     0.00002503      0    8504.00000000  6460.40625000    72.00000000
      59135       0.00090030     0.00134797   2020         287     0.00115377     0.00003151      0   18176.00000000  9607.47646314  5712.00000000
      59136      -0.00016578     0.00155006   2020         288     0.00132710    -0.00000580      0   11912.00000000  7128.68750000   920.00000000
      59137       0.00010757     0.00206722   2020         289     0.00176988     0.00000377      0    4688.00000000  3573.75000000   880.00000000
      59138       0.00230988     0.00198420   2020         290     0.00169739     0.00008085      0    4960.00000000  3611.31250000   920.00000000
      59139       0.00207692     0.00176269   2020         291     0.00150787     0.00007269      0    7872.00000000  4501.51171660  1056.00000000
      59140       0.00217454     0.00291866   2020         292     0.00249801     0.00007611      0    2128.00000000  1678.87500000     0.00000000
      59141       0.00420452     0.00196821   2020         293     0.00168040     0.00014716      0   10528.00000000  4583.29467916   816.00000000
      59142       0.00562514     0.00220474   2020         294     0.00188008     0.00019688      0    6344.00000000  3429.13279510  1088.00000000
      59143       0.00067311     0.00186214   2020         295     0.00159417     0.00002356      0    9816.00000000  5279.75015640  1536.00000000
      59144       0.00265955     0.00232036   2020         296     0.00198501     0.00009308      0    5920.00000000  3490.26167011     0.00000000
      59145       0.00085344     0.00309267   2020         297     0.00264771     0.00002987      0    3432.00000000  1927.46877670     0.00000000
      59146       0.00716854     0.00288066   2020         298     0.00245694     0.00025090      0    4632.00000000  1965.04687500     0.00000000
      59147       0.01237993     0.00361538   2020         299     0.00307305     0.00043330      0    1880.00000000  1145.40625000     0.00000000
      59148       0.00669731     0.00188606   2020         300     0.00160225     0.00023441      0    6472.00000000  4807.65625000     0.00000000
      59149       0.00833595     0.00335273   2020         301     0.00285960     0.00029176      0    1128.00000000   984.75000000     0.00000000
      59151       0.02251009     0.00397817   2020         303     0.00333851     0.00078785      0    2240.00000000  1008.65434647     0.00000000
      59152       0.01479190     0.00214858   2020         304     0.00178534     0.00051772      0    4800.00000000  2510.68750000     0.00000000
      59153       0.01888446     0.00230796   2020         305     0.00189323     0.00066096      0    3072.00000000  1773.53125000  1048.00000000
      59154       0.02295840     0.00218145   2020         306     0.00173636     0.00080354      0    2168.00000000  1733.43750000     0.00000000
      59155       0.02792621     0.00199962   2020         307     0.00149354     0.00097742      0    4016.00000000  2687.56250000   256.00000000
      59156       0.03115060     0.00363005   2020         308     0.00296443     0.00109027      0    2496.00000000  1314.50000000     0.00000000
      59157       0.04474253     0.00466810   2020         309     0.00376506     0.00156599      0     960.00000000   540.00000000     0.00000000
      59158       0.09193085     0.00405822   2020         310     0.00211740     0.00321758      0    4616.00000000  2501.15625000     0.00000000
      59159       0.15606452     0.00587641   2020         311     0.00185531     0.00546226      0    3848.00000000  2878.09375095   488.00000000
      59160       0.21932839     0.00800271   2020         312     0.00193629     0.00767649      0    4280.00000000  3690.00000000   472.00000000
      59161       0.25072739     0.00936204   2020         313     0.00279260     0.00877546      0    3360.00000000  2025.75000000     0.00000000
      59162       0.29659973     0.01078583   2020         314     0.00250625     0.01038099      0    2256.00000000  1856.75000000     0.00000000
      59163       0.33924275     0.01236084   2020         315     0.00294233     0.01187350      0    3992.00000000  1728.34375000   344.00000000
      59164       0.41955333     0.01514671   2020         316     0.00317963     0.01468437      0    2960.00000000  2131.75000000   656.00000000
      59165       0.62769129     0.02220844   2020         317     0.00278340     0.02196920      0    6984.00000000  5067.12500000   552.00000000
      59166       0.81923302     0.02892467   2020         318     0.00325870     0.02867316      0    4328.00000000  3759.25000000   728.00000000
      59167       1.35408947     0.04764877   2020         319     0.00422011     0.04739313      0    4360.00000000  2580.65625000     0.00000000
      59168       1.69740510     0.06002626   2020         320     0.00735015     0.05940918      0    3056.00000000  2262.93750000   432.00000000
      59169       1.81301566     0.06478629   2020         321     0.01118454     0.06345555      0    2560.00000000  1811.50000000   608.00000000
      59170       2.08187649     0.07479800   2020         322     0.01446219     0.07286568      0     792.00000000   545.57812500     0.00000000
      59171       0.59055680     0.02222963   2020         323     0.00700427     0.02066949      0    5248.00000000  3046.46875000     0.00000000
      59172       2.33359338     0.08509723   2020         324     0.02045152     0.08167577      0    1144.00000000   446.43750000     0.00000000
      59173       1.09938573     0.03945694   2020         325     0.00747638     0.03847850      0    4168.00000000  3220.12500000     0.00000000
      59174       2.31567865     0.08220067   2020         326     0.01174068     0.08104875      0    1720.00000000  1004.03125000     0.00000000
      59175       1.04403694     0.03865041   2020         327     0.01078183     0.03654129      0    1528.00000000   953.37500000    72.00000000
      59178       2.07029799     0.07366597   2020         330     0.01136349     0.07246043      0    2096.00000000  1422.31250000   272.00000000
      59179       2.03395014     0.07594847   2020         331     0.02265850     0.07118826      0     800.00000000   587.50000000     0.00000000
      59180       0.78677346     0.02877365   2020         332     0.00714437     0.02753707      0    3064.00000000  2085.28125000     0.00000000
      59181       1.76917667     0.06227797   2020         333     0.00569928     0.06192118      0    6040.00000000  4933.68750000  1336.00000000
      59182       1.71634045     0.06231941   2020         334     0.01419980     0.06007192      0    1272.00000000   775.62500000     0.00000000
      59183       1.50116915     0.05503157   2020         335     0.01401405     0.05254092      0     336.00000000   156.65625000    72.00000000
      59184       1.44994125     0.05159729   2020         336     0.00798239     0.05074794      0    4944.00000000  2628.06250000     0.00000000
      59185       1.39049677     0.04939922   2020         337     0.00725311     0.04866739      0    4344.00000000  2617.18750000     0.00000000
      59186       1.17155183     0.04250111   2020         338     0.00957184     0.04100431      0    2240.00000000  1880.43750000     0.00000000
      59187       1.16805165     0.04203288   2020         339     0.00836420     0.04088181      0    1144.00000000   668.87500000     0.00000000
      59188       1.15598344     0.04141760   2020         340     0.00758335     0.04045942      0    1864.00000000  1089.56250000     0.00000000
      59189       0.97231252     0.03523489   2020         341     0.00781845     0.03403094      0    1232.00000000   677.81250000     0.00000000
      59190       0.85112899     0.03050260   2020         342     0.00561382     0.02978951      0    6000.00000000  2482.34375000     0.00000000
      59191       0.83345084     0.03093259   2020         343     0.00881020     0.02917078      0     864.00000000   549.25000000     0.00000000
      59192       0.71520075     0.02561459   2020         344     0.00465053     0.02503203      0    3048.00000000  1325.93750000   928.00000000
