# Observatory | Observation number | ObsID/mode | MJD | Exposure [sec] | Fitted band [keV] | Flux [0.5-10 keV; erg/s/cm^2] | Flux error [same units] | Nh [1e22 cm^-2] | Nh + error | Nh - error | kT [keV] | kT + error | kT - error | bbodyrad norm | bbodyrad norm + error | bbodyrad norm - error | cutoff power law index | cutoff power law index + error | cutoff power law index - error | E-folding energy [keV] | E-folding energy + error | E-folding energy - error | cutoff power law norm [photons/keV/cm$^2$/s at 1 keV] | cutoff power law norm + error | cutoff power law norm - error | 1st Gaussian energy [keV] | Energy + error | Energy - error | 1st Gaussian sigma [keV] | Sigma + error | Sigma - error | 1st Gaussian norm [photons/cm$^2$/s] | Norm + error | Norm - error | 2nd Gaussian energy [keV] | Energy + error | Energy - error | 2nd Gaussian sigma [keV] | Sigma + error | Sigma - error | 2nd Gaussian norm [photons/cm$^2$/s] | Norm + error | Norm - error | 3rd Gaussian energy [keV] | Energy + error | Energy - error | 3rd Gaussian sigma [keV] | Sigma + error | Sigma - error | 3rd Gaussian norm [photons/cm$^2$/s] | Norm + error | Norm - error | Reduced chi2 | Degrees of Freedom
# NaN implies Gaussian not included in model.
NICER	31	3200360155	59194.18	852.0	1-10	1.83e-08	3.15e-11	6.65e-01	4.46e-02	5.21e-03	3.66e-01	8.71e-03	9.11e-03	4.13e+03	3.97e+02	3.45e+02	1.26e-01	5.21e-02	4.53e-02	9.95e+00	8.04e-01	8.68e-01	5.14e-01	1.98e-02	1.71e-02	6.38e+00	1.49e-02	1.17e-02	2.19e-03	2.19e-03	6.97e-02	4.00e-03	6.00e-04	2.88e-03	6.50e+00	6.50e+00	2.06e-01	1.47e-01	9.26e-02	7.03e-02	3.56e-03	2.90e-03	1.14e-03	6.99e+00	2.51e-02	1.51e-02	1.05e-06	5.00e-01	1.05e-06	1.66e-03	4.68e-04	4.71e-04	1.07	884
NICER	32	3200360156	59206.93	949.0	1-10	2.22e-09	9.68e-12	6.08e-01	2.53e-02	1.38e-01	3.36e-01	3.37e-02	3.40e-02	7.58e+02	2.29e+02	4.37e+02	2.96e-01	1.22e-01	1.15e-01	5.94e+00	6.81e-01	8.14e-01	1.18e-01	7.24e-03	1.11e-02	6.39e+00	5.00e-02	5.50e-02	1.52e-06	5.00e-01	1.52e-06	2.42e-04	1.36e-04	1.36e-04	6.53e+00	6.53e+00	6.53e+00	1.00e+00	1.00e+00	1.00e+00	9.19e-19	5.00e-01	9.19e-19	7.20e+00	1.94e-01	7.20e+00	1.00e+00	7.37e-01	1.00e+00	1.08e-03	5.81e-04	2.38e-03	1.04	884
NICER	33	3200360157	59206.99	1635.0	1-10	1.94e-09	6.91e-12	6.88e-01	2.81e-02	5.31e-02	3.31e-01	1.83e-02	3.32e-02	6.44e+02	2.03e+02	1.74e+02	3.41e-01	1.10e-01	6.63e-02	6.22e+00	6.76e-01	5.24e-01	1.07e-01	8.22e-03	4.84e-03	6.49e+00	3.12e-02	2.99e-02	7.63e-02	4.13e-02	4.25e-02	5.83e-04	1.62e-04	1.65e-04	6.90e+00	2.01e-02	6.90e+00	1.11e-08	5.00e-01	1.11e-08	2.50e-04	1.16e-04	1.09e-04	7.20e+00	7.60e-02	7.20e+00	1.00e-01	1.00e-01	1.23e-01	2.47e-04	1.61e-04	2.07e-04	1.05	884
NICER	34	3200360158	59208.8	901.0	1-10	1.26e-09	7.12e-12	6.47e-01	5.75e-02	1.07e-01	3.37e-01	3.98e-02	1.05e-01	1.65e+02	5.23e+01	2.76e+02	1.57e-01	2.79e-01	1.28e-01	4.74e+00	7.51e-01	5.92e-01	6.95e-02	1.37e-02	3.40e-03	6.37e+00	5.03e-02	3.02e-02	3.62e-08	5.00e-01	3.62e-08	2.82e-04	1.42e-04	1.41e-04	6.50e+00	6.50e+00	3.06e-01	2.51e-01	2.51e-01	2.08e-01	1.60e-04	1.08e-04	5.47e-04	6.94e+00	7.28e-02	7.97e-02	6.33e-02	6.33e-02	8.64e-02	2.44e-04	1.44e-04	1.63e-04	0.97	884
NICER	35	3200360159	59209.17	1948.0	1-10	8.81e-10	4.44e-12	6.88e-01	5.87e-02	1.29e-01	2.64e-01	2.64e-01	9.44e-01	1.55e+02	1.53e+02	9.01e+02	3.87e-01	8.98e-02	7.31e-02	5.76e+00	5.15e-01	4.54e-01	5.73e-02	3.48e-03	3.06e-03	6.43e+00	2.33e-02	1.67e-02	1.94e-05	5.00e-01	1.94e-05	2.46e-04	6.09e-05	6.09e-05	6.90e+00	4.02e-02	6.90e+00	1.05e-08	5.00e-01	1.05e-08	1.37e-04	5.45e-05	7.28e-05	7.14e+00	3.01e-02	3.13e-02	2.82e-05	2.82e-05	5.23e-02	1.55e-04	6.34e-05	6.82e-05	1.09	884
NICER	36	3200360160	59210.85	1609.0	1-10	4.71e-10	3.08e-12	6.35e-01	1.51e-01	9.47e-03	3.87e-01	7.20e-02	8.47e-02	7.02e+01	2.89e+01	8.39e+01	-2.79e-01	3.39e-01	1.81e-01	3.00e+00	4.47e-01	1.82e-01	2.47e-02	4.85e-03	3.26e-03	6.20e+00	6.20e+00	1.30e-01	7.23e-02	7.23e-02	1.24e-01	1.14e-04	7.23e-05	8.74e-05	6.50e+00	6.50e+00	4.44e-02	2.67e-02	2.67e-02	9.37e-02	1.06e-04	6.67e-05	6.99e-05	7.20e+00	3.60e-01	7.20e+00	1.00e+00	2.44e-01	1.00e+00	9.31e-04	4.52e-04	4.61e-04	1.17	884
NICER	37	3200360161	59213.3	378.0	1-10	1.71e-10	5.97e-12	3.77e-01	2.34e-01	1.09e-01	9.83e-01	6.31e-02	5.30e-02	1.08e+01	1.22e+00	1.51e+00	-1.02e+00	1.02e+00	1.33e+00	5.00e+02	5.00e+02	5.00e+02	1.13e-04	1.00e-04	6.15e-04	6.20e+00	6.20e+00	7.80e-02	4.14e-08	5.00e-01	4.14e-08	7.12e-05	5.50e-05	5.77e-05	6.90e+00	6.90e+00	6.90e+00	3.48e-02	3.48e-02	3.48e-02	2.89e-21	5.00e-01	2.89e-21	7.20e+00	7.20e+00	7.20e+00	2.27e-09	2.27e-09	2.27e-09	6.15e-05	6.15e-05	7.40e-05	0.97	884
NICER	38	3200360162	59214.27	7263.0	1-10	2.57e-10	1.12e-12	7.02e-01	2.26e-02	4.04e-02	1.09e+00	2.33e-02	1.86e-02	3.31e+00	6.42e-01	3.38e-01	9.98e-01	4.51e-02	4.30e-02	5.00e+02	4.24e+02	5.00e+02	1.37e-02	6.17e-04	1.06e-03	6.34e+00	1.95e-02	2.49e-02	2.32e-05	5.00e-01	2.32e-05	6.54e-05	1.60e-05	1.66e-05	6.90e+00	6.90e+00	6.90e+00	8.17e-05	8.17e-05	8.17e-05	4.54e-21	5.00e-01	4.54e-21	7.20e+00	7.20e+00	7.20e+00	2.50e-04	2.50e-04	2.50e-04	2.36e-20	5.00e-01	2.36e-20	1.03	884
NICER	39	3200360163	59214.99	3617.0	1-10	1.86e-10	1.28e-12	6.94e-01	1.04e-01	2.65e-02	9.52e-01	4.44e-02	2.60e-01	1.31e+00	6.78e-01	1.91e+00	1.13e+00	2.49e-01	1.61e-01	1.15e+02	1.14e+02	1.15e+02	1.22e-02	1.03e-03	5.67e-04	6.20e+00	6.20e+00	7.92e-02	4.86e-01	1.12e-01	1.58e-01	2.23e-04	1.12e-04	9.55e-05	6.53e+00	6.53e+00	1.74e-01	2.07e-03	2.07e-03	1.35e-01	3.48e-05	1.98e-05	2.76e-05	7.07e+00	2.03e-02	3.49e-02	1.09e-07	5.00e-01	1.09e-07	5.91e-05	2.17e-05	2.04e-05	1.08	884
NICER	40	3200360164	59216.34	12302.0	1-10	2.16e-10	7.70e-13	7.47e-01	1.93e-02	3.03e-02	1.03e+00	2.31e-02	3.92e-02	2.81e+00	4.26e-01	2.87e-01	1.05e+00	4.51e-02	3.44e-02	5.00e+02	4.20e+02	5.00e+02	1.31e-02	6.48e-04	6.33e-04	6.60e+00	6.60e+00	6.60e+00	1.00e+00	1.00e+00	1.00e+00	1.63e-19	5.00e-01	1.63e-19	6.90e+00	6.90e+00	6.90e+00	6.25e-01	6.25e-01	6.25e-01	2.27e-19	5.00e-01	2.27e-19	7.04e+00	7.04e+00	7.04e+00	8.18e-05	8.18e-05	8.18e-05	2.80e-21	5.00e-01	2.80e-21	1.05	884
NICER	41	3200360165	59217.37	6975.0	1-10	2.60e-10	1.15e-12	7.45e-01	2.46e-03	1.26e-01	1.24e+00	8.77e-02	7.19e-02	1.66e+00	2.83e-01	5.98e-01	9.20e-01	2.28e-01	2.88e-01	3.65e+01	3.64e+01	3.65e+01	1.74e-02	5.67e-04	7.12e-04	6.33e+00	3.04e-02	2.59e-02	1.11e-07	5.00e-01	1.11e-07	4.42e-05	8.13e-06	1.72e-05	6.50e+00	6.50e+00	6.62e-02	4.71e-05	5.00e-01	2.86e-01	2.62e-05	1.62e-05	1.71e-05	7.20e+00	7.20e+00	7.20e+00	3.46e-05	3.46e-05	3.46e-05	5.54e-21	5.00e-01	5.54e-21	1.06	884
NICER	42	3200360166	59218.21	3513.0	1-10	1.96e-10	1.38e-12	7.20e-01	2.11e-01	8.35e-02	8.79e-01	2.30e-02	2.72e-02	5.48e+00	4.22e-01	1.45e+00	7.92e-01	1.08e-01	9.13e-02	5.00e+02	5.00e+02	5.00e+02	7.65e-03	1.20e-03	1.52e-03	6.20e+00	6.20e+00	1.13e-01	1.96e-01	1.96e-01	2.21e-01	4.25e-05	2.13e-05	4.55e-05	6.50e+00	6.50e+00	6.50e+00	4.86e-14	4.86e-14	4.86e-14	5.15e-20	5.00e-01	5.15e-20	6.80e+00	6.80e+00	6.80e+00	9.88e-01	9.88e-01	9.88e-01	3.34e-20	5.00e-01	3.34e-20	1.08	884
NICER	43	3200360167	59219.0	6149.0	1-10	3.67e-07	3.61e-05	6.37e-01	5.94e-02	1.17e-01	4.48e-02	2.67e-02	1.32e-02	6.12e+18	4.46e+18	1.00e+24	4.50e-01	4.77e-02	4.80e-02	5.00e+00	2.72e-01	3.02e-01	1.60e-02	3.41e-04	3.59e-04	6.35e+00	2.83e-02	3.33e-02	5.86e-02	4.15e-02	2.94e-02	7.27e-05	2.06e-05	2.10e-05	6.77e+00	7.17e-02	7.83e-02	2.33e-02	2.33e-02	7.54e-02	2.23e-05	1.60e-05	1.94e-05	6.80e+00	6.80e+00	6.80e+00	1.00e+00	1.00e+00	1.00e+00	1.30e-19	5.00e-01	1.30e-19	1.09	884
NICER	44	3200360168	59220.08	1881.0	1-10	1.27e-10	1.41e-12	9.53e-01	4.07e-01	3.10e-01	6.97e-03	5.00e-01	6.97e-03	1.00e+24	1.00e+24	1.00e+24	1.99e-01	1.01e-01	1.02e-01	3.46e+00	2.80e-01	3.41e-01	1.12e-02	4.52e-04	4.72e-04	6.73e+00	1.43e-01	7.65e-02	6.52e-02	6.52e-02	1.03e-01	5.59e-05	3.11e-05	3.48e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.23	890
NICER	45	3200360169	59221.05	5712.0	1-10	1.23e-10	9.17e-13	5.93e-01	9.60e-02	7.97e-02	6.15e-01	6.25e-02	2.05e-01	5.17e+00	3.95e+00	5.08e+00	1.82e-01	2.97e-01	4.08e-01	4.29e+00	7.30e-01	1.96e+00	7.57e-03	1.82e-03	2.70e-03	6.34e+00	4.00e-02	3.47e-02	1.04e-06	5.00e-01	1.04e-06	2.90e-05	1.23e-05	1.31e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.09	890
NICER	46	3200360170	59222.21	2535.0	1-10	1.63e-10	1.36e-12	6.21e-01	8.16e-02	8.74e-02	4.47e-01	1.23e-01	7.08e-02	3.51e+01	2.00e+01	1.09e+01	-1.95e-01	5.23e-01	3.07e-01	2.95e+00	6.00e-01	5.61e-01	1.00e-02	3.35e-03	2.64e-03	6.44e+00	3.61e-02	4.99e-02	2.43e-05	5.00e-01	2.43e-05	3.24e-05	2.19e-05	2.31e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.05	890
NICER	47	3200360171	59223.05	3151.0	1-10	1.34e-10	1.12e-12	5.76e-01	7.23e-02	3.36e-01	4.49e-01	2.41e-01	7.10e-02	1.59e+01	1.47e+01	3.91e+02	-4.89e-02	7.94e-01	9.33e-01	2.61e+00	4.02e-01	8.84e-01	7.40e-03	2.15e-03	3.85e-03	6.05e+00	3.99e-02	3.45e-02	1.77e-06	5.00e-01	1.77e-06	3.09e-05	1.79e-05	1.75e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.03	890
NICER	48	3200360172	59224.02	2134.0	1-10	1.12e-10	1.27e-12	6.37e-01	5.89e-02	4.19e-01	1.35e-01	1.35e-01	6.98e-01	1.19e+03	1.19e+03	1.19e+03	2.29e-01	1.67e-01	2.66e-01	3.18e+00	3.54e-01	6.27e-01	1.12e-02	8.55e-04	2.28e-03	6.10e+00	6.10e+00	1.41e-01	4.02e-01	1.11e-01	1.52e-01	2.01e-04	6.83e-05	8.14e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.94	890
NICER	49	3200360173	59225.05	3180.0	1-10	1.56e-10	1.32e-12	7.07e-01	2.56e-02	7.87e-02	1.05e+00	7.00e-02	9.16e-02	1.54e+00	4.60e-01	5.86e-01	1.02e+00	6.76e-02	5.45e-02	5.00e+02	5.00e+02	5.00e+02	9.27e-03	9.90e-04	9.28e-04	6.00e+00	6.00e+00	6.00e+00	9.05e-05	9.05e-05	9.05e-05	3.34e-20	5.00e-01	3.34e-20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.09	890
NICER	50	3200360174	59226.21	2187.0	1-10	2.05e-10	1.71e-12	7.12e-01	5.22e-02	6.16e-02	1.07e+00	4.21e-02	6.77e-02	3.58e+00	7.73e-01	6.26e-01	1.07e+00	1.50e-01	8.65e-02	3.94e+02	3.94e+02	3.94e+02	1.18e-02	1.43e-03	1.39e-03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.17	893
NICER	51	3200360175	59227.05	3519.0	1-10	1.07e-10	9.54e-13	6.79e-01	4.01e-02	3.88e-02	6.26e-03	5.00e-01	6.26e-03	3.84e+12	3.84e+12	3.84e+12	4.71e-01	1.02e-01	6.10e-02	4.55e+00	4.86e-01	3.54e-01	9.92e-03	3.63e-04	2.80e-04	6.00e+00	6.00e+00	3.05e-01	6.02e-01	2.77e-01	6.02e-01	7.23e-05	6.00e-05	7.55e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	890
NICER	52	3200360176	59228.73	885.0	1-10	1.33e-10	2.29e-12	7.61e-01	4.46e-02	2.63e-01	1.12e+00	1.54e-01	1.57e-01	2.05e+00	1.66e+00	1.19e+00	1.19e+00	8.13e-01	4.34e-01	1.63e+01	1.63e+01	1.63e+01	1.11e-02	2.27e-03	2.28e-03	7.00e+00	7.00e+00	4.71e-01	4.36e-05	4.36e-05	4.36e-05	2.91e-05	2.91e-05	3.34e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	890
NICER	53	3200360177	59229.31	4755.0	1-10	1.10e-10	9.29e-13	6.50e-01	2.92e-02	1.34e-01	9.41e-01	2.31e-01	1.91e-01	1.05e+00	4.88e-01	2.43e+00	7.89e-01	3.86e-01	4.42e-01	8.59e+00	5.42e+00	4.25e+00	1.04e-02	1.51e-04	1.58e-04	6.45e+00	3.37e-02	2.43e-02	1.49e-03	1.49e-03	4.68e-01	4.48e-05	1.36e-05	1.40e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.1	890
NICER	54	3200360178	59230.73	1380.0	1-10	1.11e-10	1.58e-12	6.41e-01	1.79e-01	3.37e-02	4.76e-01	9.11e-02	6.62e-02	2.37e+01	6.03e+00	7.83e+00	-6.91e-01	1.04e+00	6.56e-01	2.23e+00	6.40e-01	7.63e-01	5.37e-03	3.32e-03	3.40e-03	6.65e+00	9.70e-02	8.46e-02	8.98e-07	5.00e-01	8.98e-07	2.99e-05	2.57e-05	2.66e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.89	890
NICER	55	3200360179	59231.31	5382.0	1-10	9.47e-11	7.24e-13	6.45e-01	7.02e-02	1.89e-01	1.12e+00	8.50e-02	7.36e-02	1.04e+00	2.08e-01	4.49e-01	1.15e+00	1.11e-01	2.01e-01	6.69e+01	6.69e+01	6.69e+01	7.56e-03	6.46e-04	6.37e-04	6.85e+00	3.49e-02	3.49e-02	8.09e-06	5.00e-01	8.09e-06	2.17e-05	1.10e-05	1.21e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.15	890
NICER	56	3200360180	59232.54	2473.0	1-10	1.13e-10	1.16e-12	5.88e-01	3.68e-02	2.36e-01	1.17e+00	9.83e-02	3.22e-02	2.13e+00	4.81e-01	4.37e-01	1.34e+00	3.78e-01	1.11e-01	5.00e+02	5.00e+02	5.00e+02	7.82e-03	1.03e-03	1.30e-03	6.00e+00	6.00e+00	3.35e-02	3.79e-01	8.53e-02	9.73e-02	1.92e-04	6.26e-05	6.47e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.98	890
NICER	57	3200360181	59233.06	4095.0	1-10	1.08e-10	8.86e-13	7.89e-01	8.71e-02	7.56e-02	1.20e+00	1.07e-01	9.61e-02	1.05e+00	4.65e-01	3.74e-01	1.20e+00	3.73e-01	1.94e-01	3.74e+02	3.74e+02	3.74e+02	8.53e-03	7.42e-04	7.60e-04	6.69e+00	3.39e-02	2.73e-02	4.35e-06	4.35e-06	4.35e-06	3.55e-05	1.45e-05	1.45e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.09	890
NICER	58	3200360182	59234.28	2712.0	1-10	1.01e-10	1.15e-12	5.14e-01	1.03e-01	1.84e-01	9.50e-01	1.73e-01	1.52e-01	2.20e+00	7.39e-01	1.36e+00	6.91e-01	5.40e-01	4.33e-01	2.40e+01	2.38e+01	2.40e+01	5.64e-03	1.30e-03	1.06e-03	6.16e+00	6.33e-02	1.14e-01	7.40e-02	7.40e-02	1.52e-01	4.64e-05	2.33e-05	5.38e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.05	890
NICER	59	3200360183	59234.99	8227.0	1-10	9.52e-11	6.94e-13	6.15e-01	7.79e-02	1.12e-01	7.99e-01	1.20e-01	2.39e-01	1.54e+00	7.11e-01	1.71e+00	6.85e-01	2.88e-01	3.68e-01	8.75e+00	2.85e+00	2.21e+01	6.58e-03	1.13e-03	8.23e-04	6.88e+00	7.70e-02	7.82e-02	8.26e-06	5.00e-01	8.26e-06	1.93e-05	9.92e-06	9.95e-06	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.04	890
NICER	60	3200360184	59236.03	4121.0	1-10	8.12e-11	7.73e-13	5.21e-01	1.81e-02	2.30e-01	9.42e-01	3.78e-02	6.23e-02	1.94e+00	2.84e-01	9.41e-01	1.11e+00	1.98e-01	1.17e-01	5.00e+02	5.00e+02	5.00e+02	4.61e-03	7.45e-04	1.18e-03	6.00e+00	6.00e+00	3.83e-01	7.86e-01	3.58e-01	7.86e-01	1.42e-04	7.97e-05	8.82e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	890
NICER	61	3200360185	59237.38	2583.0	1-10	7.09e-11	9.16e-13	5.85e-01	4.72e-02	2.19e-01	1.11e+00	9.93e-02	7.61e-02	1.08e+00	2.13e-01	4.96e-01	1.31e+00	2.61e-01	9.83e-02	2.19e+02	2.19e+02	2.19e+02	5.35e-03	9.27e-04	7.56e-04	6.03e+00	6.03e+00	6.78e-02	2.37e-07	5.00e-01	2.37e-07	2.02e-05	1.32e-05	1.32e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.02	890
NICER	62	3200360186	59238.09	3829.0	1-10	9.06e-11	8.76e-13	6.46e-01	8.17e-02	6.97e-02	8.49e-01	6.44e-02	3.02e-02	2.57e+00	7.14e-01	5.39e-01	1.01e+00	2.44e-01	9.48e-02	3.90e+02	3.90e+02	3.90e+02	5.14e-03	9.21e-04	9.49e-04	6.51e+00	3.39e-02	3.42e-02	7.93e-02	3.87e-02	3.55e-02	7.31e-05	2.06e-05	2.18e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.14	890
NICER	63	3200360187	59240.67	703.0	1-10	7.09e-11	2.12e-12	4.90e-01	3.47e-01	1.75e-01	8.74e-01	4.56e-02	7.87e-02	4.82e+00	2.20e+00	1.41e+00	6.53e-01	2.81e+00	6.43e-01	1.25e+02	1.25e+02	1.25e+02	2.28e-03	2.15e-03	2.36e-03	6.42e+00	6.91e-02	8.07e-02	1.74e-06	5.00e-01	1.74e-06	3.87e-05	2.96e-05	3.01e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.81	890
NICER	64	3200360188	59241.13	4247.0	1-10	8.09e-11	7.93e-13	5.96e-01	7.31e-02	5.62e-02	9.49e-01	5.40e-02	3.53e-02	1.54e+00	4.15e-01	5.02e-01	1.03e+00	1.41e-01	7.68e-02	4.93e+02	4.55e+02	4.93e+02	4.64e-03	7.55e-04	6.73e-04	6.75e+00	3.05e-02	2.52e-02	1.46e-06	1.46e-06	6.94e-02	3.70e-05	1.22e-05	1.39e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.07	890
NICER	65	3200360189	59242.29	2938.0	1-10	7.87e-11	9.01e-13	6.14e-01	1.54e-02	1.53e-01	9.70e-01	5.24e-02	6.65e-02	1.84e+00	4.50e-01	5.98e-01	1.16e+00	1.38e-01	9.40e-02	5.00e+02	5.00e+02	5.00e+02	5.09e-03	9.75e-04	9.15e-04	6.30e+00	7.95e-02	7.57e-02	1.22e-01	6.14e-02	7.19e-02	5.24e-05	2.27e-05	2.49e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.08	890
NICER	66	3200360190	59243.0	4707.0	1-10	9.09e-11	7.60e-13	6.07e-01	9.12e-03	1.46e-01	7.59e-01	3.86e-02	5.17e-02	2.44e+00	8.72e-01	8.06e-01	9.95e-01	8.22e-02	9.52e-02	5.00e+02	5.00e+02	5.00e+02	5.41e-03	7.67e-04	1.08e-03	7.00e+00	8.72e-02	7.00e+00	2.42e-16	5.00e-01	2.42e-16	1.34e-05	1.28e-05	1.37e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.03	890
NICER	67	3200360191	59246.23	1420.0	1-10	8.77e-11	1.45e-12	5.97e-01	1.00e-01	1.18e-01	1.00e+00	4.20e-02	8.29e-02	2.60e+00	7.70e-01	6.64e-01	1.13e+00	2.05e-01	1.91e-01	5.00e+02	5.00e+02	5.00e+02	5.04e-03	1.45e-03	1.37e-03	7.00e+00	7.00e+00	7.00e+00	2.46e-09	2.46e-09	2.46e-09	1.01e-20	5.00e-01	1.01e-20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.01	890
NICER	68	3200360192	59248.03	847.0	1-10	2.00e-10	3.74e-12	1.25e-01	4.07e-02	3.00e-02	1.03e+00	1.79e-02	5.52e-02	7.97e+00	8.75e-01	5.46e-01	-2.03e+00	2.03e+00	3.97e-01	5.00e+02	5.00e+02	5.00e+02	2.36e-05	1.53e-05	2.91e-05	6.69e+00	3.25e-02	7.57e-02	3.42e-02	3.42e-02	1.54e-01	1.60e-04	5.68e-05	1.70e-04	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.07	890
NICER	69	3200360193	59250.03	989.0	1-10	1.39e-10	2.17e-12	7.34e-01	6.52e-02	9.09e-02	9.75e-01	6.80e-02	1.88e-01	2.05e+00	1.00e+00	1.00e+00	1.17e+00	3.76e-02	1.27e-01	5.00e+02	5.00e+02	5.00e+02	1.05e-02	1.99e-03	1.76e-03	6.30e+00	3.23e-02	3.99e-02	7.22e-05	7.22e-05	5.52e-02	6.38e-05	3.29e-05	3.37e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.05	890
NICER	70	3200360194	59251.97	1410.0	1-10	3.44e-10	4.18e-12	6.21e-01	2.46e-01	2.21e-01	8.23e-01	7.24e-03	1.22e-02	1.44e+01	7.41e-01	1.21e+00	4.40e-02	2.57e+00	2.21e+00	7.20e+01	2.61e+01	3.38e+01	3.00e-05	1.40e-06	1.01e-06	6.20e+00	6.20e+00	3.35e-02	1.00e+00	3.95e-02	1.00e+00	1.70e-03	1.94e-04	1.43e-04	6.90e+00	7.29e-02	6.90e+00	1.16e-03	1.16e-03	4.62e-02	7.84e-05	4.88e-05	4.86e-05	7.12e+00	7.12e+00	7.12e+00	6.93e-01	6.93e-01	6.93e-01	2.18e-20	5.00e-01	2.18e-20	1.27	884
NICER	71	3200360195	59252.16	1176.0	1-10	2.50e-10	2.85e-12	5.67e-01	8.00e-02	4.48e-02	9.40e-01	4.50e-02	3.81e-02	5.23e+00	1.21e+00	2.18e+00	6.68e-01	1.55e-01	1.43e-01	5.00e+02	5.00e+02	5.00e+02	8.13e-03	2.23e-03	2.49e-03	6.20e+00	6.20e+00	4.81e-02	1.54e-09	5.00e-01	1.54e-09	8.16e-05	4.10e-05	4.30e-05	6.50e+00	6.50e+00	6.50e+00	1.00e+00	1.00e+00	1.00e+00	2.01e-19	5.00e-01	2.01e-19	6.99e+00	5.11e-02	4.90e-02	3.84e-06	3.84e-06	6.83e-02	7.83e-05	4.55e-05	4.64e-05	1.05	884
